2025 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:12 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
QLD,168,Leichhardt,R,2,41554,"HONNIBALL, Ross",Sustainable Australia Party - Universal Basic Income,SPP,N,N,2,1,0,1,0,4
QLD,168,Leichhardt,S,0,42178,S Above-the-line Votes,Libertarian,LTP,N,N,373,14,2,45,36,470
QLD,168,Leichhardt,S,1,40675,"WILLMOTT, Jim",Libertarian,LTP,N,N,28,0,1,3,2,34
QLD,168,Leichhardt,S,2,40679,"LADE, Lachlan",Libertarian,LTP,N,N,3,0,0,1,2,6
QLD,168,Leichhardt,UG,1,42017,"HOLMES, Gilbert",Independent,IND,N,N,32,0,0,4,6,42
QLD,168,Leichhardt,UG,2,41563,"DONOHUE, Danny",Independent,IND,N,N,2,0,0,0,0,2
QLD,168,Leichhardt,UG,3,42018,"WONG, Duke",Independent,IND,N,N,9,0,0,1,3,13
QLD,168,Leichhardt,UG,4,40681,"BROWN, Jason",Independent,IND,N,N,10,0,0,0,1,11
QLD,169,Lilley,A,0,42189,A Above-the-line Votes,Socialist Alliance,SAL,N,N,396,31,4,16,75,522
QLD,169,Lilley,A,1,41271,"STRAUSS, Jonathan",Socialist Alliance,SAL,N,N,53,5,0,4,15,77
QLD,169,Lilley,A,2,41272,"EMANUEL, Kamala",Socialist Alliance,SAL,N,N,11,0,0,0,1,12
QLD,169,Lilley,B,0,42187,B Above-the-line Votes,Trumpet of Patriots,CYA,N,N,1786,133,21,124,358,2422
QLD,169,Lilley,B,1,41585,"FONG, Harry",Trumpet of Patriots,CYA,N,N,86,5,0,5,22,118
QLD,169,Lilley,B,2,41592,"McMULLAN, Robert",Trumpet of Patriots,CYA,N,N,18,0,0,2,4,24
QLD,169,Lilley,B,3,41596,"McCLAER, David",Trumpet of Patriots,CYA,N,N,9,0,0,0,1,10
QLD,169,Lilley,C,0,42176,C Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,707,74,10,53,81,925
QLD,169,Lilley,C,1,40612,"WHARTON, Wayne CoCo",Indigenous - Aboriginal Party of Australia,IAP,N,N,87,4,0,3,12,106
QLD,169,Lilley,C,2,40613,"DAVIS, Marnie Laree",Indigenous - Aboriginal Party of Australia,IAP,N,N,16,0,0,0,3,19
QLD,169,Lilley,D,0,42179,D Above-the-line Votes,FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,180,14,3,18,66,281
QLD,169,Lilley,D,1,40682,"SIMPSON, Chris",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,24,1,0,2,6,33
QLD,169,Lilley,D,2,40683,"JORDAN, Frank",FUSION | Planet Rescue | Whistleblower Protection | Innovation,SOPA,N,N,8,0,0,0,1,9
QLD,169,Lilley,E,0,42185,E Above-the-line Votes,Australia's Voice,AV,N,N,244,23,4,23,39,333
QLD,169,Lilley,E,1,41226,"McDONALD, Michelle",Australia's Voice,AV,N,N,25,2,0,1,8,36
QLD,169,Lilley,E,2,41235,"LECKIE, Cameron McClure",Australia's Voice,AV,N,N,5,0,0,0,0,5
QLD,169,Lilley,E,3,41239,"McGUIRE, Aidan",Australia's Voice,AV,N,N,2,0,0,0,1,3
QLD,169,Lilley,F,0,42194,F Above-the-line Votes,Jacqui Lambie Network,JLN,N,N,893,41,8,49,355,1346
QLD,169,Lilley,F,1,41818,"HARPER, Ange",Jacqui Lambie Network,JLN,N,N,55,1,1,1,18,76
QLD,169,Lilley,F,2,41845,"SCHRAMM, Craig",Jacqui Lambie Network,JLN,N,N,3,0,0,0,1,4
QLD,169,Lilley,G,0,42188,G Above-the-line Votes,Gerard Rennick People First|Katter's Australian Party,GRKA,N,N,2255,97,19,97,310,2778
QLD,169,Lilley,G,1,41462,"RENNICK, Gerard",Gerard Rennick People First,GRPF,N,Y,268,14,1,13,34,330
QLD,169,Lilley,G,2,41468,"LYON, Robert",Katter's Australian Party (KAP),KAP,N,N,15,1,0,1,4,21
QLD,169,Lilley,H,0,42191,H Above-the-line Votes,Australian Democrats,AUD,N,N,318,18,3,19,85,443
QLD,169,Lilley,H,1,41493,"ROBERTS, Scott Frazer",Australian Democrats,AUD,N,N,30,0,0,1,10,41
QLD,169,Lilley,H,2,41496,"PULLAR, Luke Daniel",Australian Democrats,AUD,N,N,5,0,0,0,1,6
QLD,169,Lilley,I,0,42184,I Above-the-line Votes,LNP,LNP,N,N,20641,860,94,869,5949,28413
QLD,169,Lilley,I,1,41132,"SCARR, Paul",LNP,LNP,Y,Y,396,22,6,14,176,614
QLD,169,Lilley,I,2,41137,"McDONALD, Susan",LNP,LNP,Y,Y,82,3,1,4,46,136
QLD,169,Lilley,I,3,41139,"FRASER, Stuart",LNP,LNP,N,N,51,5,0,2,14,72
QLD,169,Lilley,I,4,41150,"LI, Sophia",LNP,LNP,N,N,21,2,0,1,9,33
QLD,169,Lilley,I,5,41152,"TUNNEY, Yvonne",LNP,LNP,N,N,15,0,0,0,2,17
QLD,169,Lilley,I,6,41154,"ZHUANG, Peter",LNP,LNP,N,N,19,2,0,0,7,28
QLD,169,Lilley,J,0,42180,J Above-the-line Votes,Australian Labor Party,ALP,N,N,31842,1330,185,1233,7351,41941
QLD,169,Lilley,J,1,40703,"GREEN, Nita",Australian Labor Party,ALP,Y,Y,831,53,5,51,296,1236
QLD,169,Lilley,J,2,40704,"MULHOLLAND, Corinne",Australian Labor Party,ALP,Y,N,82,1,2,3,16,104
QLD,169,Lilley,J,3,40705,"CASEY, Peter",Australian Labor Party,ALP,N,N,67,6,1,5,24,103
QLD,169,Lilley,J,4,40708,"SHANKEY, Danielle",Australian Labor Party,ALP,N,N,37,5,0,2,15,59
QLD,169,Lilley,J,5,40709,"CHISHOLM, Melinda",Australian Labor Party,ALP,N,N,61,2,1,4,18,86
QLD,169,Lilley,J,6,40712,"BAILEY, Brianna",Australian Labor Party,ALP,N,N,86,4,3,6,26,125
QLD,169,Lilley,K,0,42192,K Above-the-line Votes,Great Australian Party & HEART Party,GAHE,N,N,84,13,1,7,20,125
QLD,169,Lilley,K,1,41570,"BAY, William",The Great Australian Party,GAP,N,N,6,0,0,1,1,8
QLD,169,Lilley,K,2,41575,"SMITH, Catherine",HEART Party,IMO,N,N,9,1,1,0,2,13
QLD,169,Lilley,L,0,42177,L Above-the-line Votes,Citizens Party,CEC,N,N,110,6,2,4,20,142
QLD,169,Lilley,L,1,40642,"PUKALLUS, Jan",Citizens Party,CEC,N,N,7,0,0,0,3,10
QLD,169,Lilley,L,2,40643,"HEALY, Richard Frederick",Citizens Party,CEC,N,N,1,0,0,0,0,1
QLD,169,Lilley,M,0,42190,M Above-the-line Votes,Animal Justice Party,AJP,N,N,586,39,6,39,193,863
QLD,169,Lilley,M,1,41492,"JENSZ, Michelle",Animal Justice Party,AJP,N,N,42,2,0,0,7,51
QLD,169,Lilley,M,2,41495,"DILLON, Gregory",Animal Justice Party,AJP,N,N,2,0,0,0,1,3
QLD,169,Lilley,N,0,42181,N Above-the-line Votes,Family First,FFPA,N,N,1088,76,12,52,190,1418
QLD,169,Lilley,N,1,40794,"LUSH, Katie",Family First,FFPA,N,N,80,5,0,5,16,106
QLD,169,Lilley,N,2,40799,"FULLER, Karen",Family First,FFPA,N,N,11,0,0,1,0,12
QLD,169,Lilley,O,0,42183,O Above-the-line Votes,Legalise Cannabis Party,HMP,N,N,2025,214,38,124,355,2756
QLD,169,Lilley,O,1,40954,"JONES, Belinda",Legalise Cannabis Party,HMP,N,N,126,10,4,4,16,160
QLD,169,Lilley,O,2,40957,"LINDSAY, Melody",Legalise Cannabis Party,HMP,N,N,12,0,1,1,4,18
QLD,169,Lilley,P,0,42186,P Above-the-line Votes,The Greens,GRN,N,N,11506,722,94,623,1925,14870
QLD,169,Lilley,P,1,41246,"WATERS, Larissa",The Greens,GRN,Y,Y,975,64,8,61,246,1354
QLD,169,Lilley,P,2,41257,"SIDHU, Navdeep Singh",The Greens,GRN,N,N,50,1,0,4,6,61
QLD,169,Lilley,P,3,41261,"GARTON, Claire",The Greens,GRN,N,N,13,2,0,2,6,23
QLD,169,Lilley,P,4,41265,"COX, Jennifer",The Greens,GRN,N,N,11,2,0,2,3,18
QLD,169,Lilley,P,5,41266,"McARDLE, Melissa",The Greens,GRN,N,N,19,3,0,1,7,30
QLD,169,Lilley,P,6,41269,"KENNEDY, Kirsten",The Greens,GRN,N,N,20,1,0,3,4,28
